num,levc,revc,aoc,clt,clm,cdc,ctt,ctm,cdt,cdm,cxc,cxt,cxm,cct,ccm,lelc,relc,slt,slm,sdc,smt,smm,sdt,sdm,sxc,sxt,sxm,sct,scm,exc,ept,epm,ext,exm,ect,ecm,srx
1,51062,51039,90266,448747776,37550768,52099,458738383,403465112,199707675,100866288,266,191601099,106810272,850047157,611141672,570535,570535,6658427118,434861096,50170,3574330938,601170728,13668840492,2099329560,351,1680132381,797427432,18923303811,3497927720,0,0,0,0,0,0,0,266
2,102036,102067,166983,564394707,133059232,104101,454523993,743798240,177157418,123960016,893,187855297,123960016,819536708,991718272,595535,595535,6444752930,560830552,100170,3847157915,625829088,13873288993,1153926240,978,1681801564,1042699872,19402248472,2822455200,0,0,0,0,0,0,0,893
3,152978,152954,235391,857699335,199420882,155930,930648698,1044775032,271745507,149253544,1772,377920702,298540992,1580314907,1492569568,620535,620535,6756579462,571670080,150170,3839565722,736259056,15046630779,7018726040,1857,2043899761,1185814864,20930096262,8940799960,0,0,0,0,0,0,0,1772
4,203806,203867,298240,1139194641,265742656,207671,984074553,1362638424,354385237,327467184,2824,321255406,327503928,1659715196,2017609536,645535,645535,6772856597,581300952,200170,3566173438,681334760,13743520534,7153799544,2909,2841133040,1527478816,20150827012,9362613120,0,0,0,0,0,0,0,2824
5,254695,254714,357791,1568058862,332042861,259407,984178978,1573409440,533038856,393380112,3952,413071746,393343064,1930289580,2360132616,670535,670535,7044114126,592558968,250170,3824312221,784053088,15424684959,7311105144,4037,3540030226,1756564488,22789027406,9851722720,0,0,0,0,0,0,0,3952
6,305544,305586,414877,2032531143,398364552,311128,1284032595,1989668280,578739943,442148400,5059,425713634,442361128,2288486172,2874177808,695535,695535,6335545691,603686256,300170,4017774198,884334856,14757770139,7516845664,5144,3486373522,2009389584,22261917859,10410570104,0,0,0,0,0,0,0,5059
7,356364,356398,470255,2355205840,464583333,362760,2211256991,2101838512,600635685,445063928,6204,684108983,445059472,3496001659,2991961912,720535,720535,7541669895,614120576,350170,4465699772,709062720,16957487411,7473260080,6289,4374956688,2327692448,25798143871,10510015248,0,0,0,0,0,0,0,6204
8,407190,407175,524395,2481965999,530784186,414363,1710595295,2499146840,678494379,474948696,7345,928497060,504859432,3317586734,3478954968,745535,745535,6967213815,624501552,400170,3880217847,749770848,15601683060,7747384448,7430,4343369771,2479073680,23825270678,10976228976,0,0,0,0,0,0,0,7345
9,457938,457957,577638,3076588543,596986050,465893,2885625751,2657354488,1273381120,504086512,8481,776592724,504090520,4935599595,3665531520,770535,770535,6460882857,634836560,450170,4475100174,797271120,16498078393,7706364832,8566,5510841160,2633524352,26484019727,11137160304,0,0,0,0,0,0,0,8481
10,508667,508722,630204,4049655073,663140208,517387,3316465263,2826526440,1186759330,533412640,9604,786497507,533452864,5289722100,3893391944,795535,795535,7589113984,645085608,500170,5182420171,845469464,17772251372,7890874448,9689,5543892869,3070340600,28498564412,11806684512,0,0,0,0,0,0,0,9604
11,559338,559432,682249,3427684704,729227962,568768,3535324770,3029122480,1148829165,573435664,10766,721519153,573427936,5405673088,4175986080,820535,820535,7565331361,655240192,550170,4630218932,908800472,16203608471,7875761328,10851,5726083168,3294422176,26559910571,12078983976,0,0,0,0,0,0,0,10766
12,610054,610166,733836,3955497775,795381450,620218,2924138286,3494905800,1007348227,600237760,11891,912896055,600239824,4844382568,4695383384,845535,845535,7043220719,665371400,600170,4635122946,953186888,18041173122,7993383960,11976,6989263446,3494935976,29665559514,12441506824,0,0,0,0,0,0,0,11891
13,660723,660812,785211,4083006485,861442842,671533,4054558683,3709675432,1484917854,674513072,12983,993520884,674519296,6532997421,5058707800,870535,870535,7747849712,675435760,650170,5136236572,1028536184,18451860351,8093927224,13068,7863416650,3709702952,31451513573,12832166360,0,0,0,0,0,0,0,12983
14,711365,711482,836286,4803960859,927517864,722845,4558648022,3902664320,1211272396,669750664,14103,1155386940,669757624,6925307358,5242172608,895535,895535,7211504626,685399184,700170,5227780976,1081838752,16974820389,8165104672,14188,7594217917,3905052512,29796819282,13151995936,0,0,0,0,0,0,0,14103
15,762009,762105,887176,5215854336,993506760,774112,4756269721,4127512624,2126274702,750477912,15145,1919970471,803038144,8802514894,5681028680,920535,920535,8297427169,695347840,750170,5671067125,1142485256,17901254446,8255063496,15230,7463224099,4127509824,31035545670,13525058576,0,0,0,0,0,0,0,15145
16,812662,812667,937956,5995513389,1059527549,825327,4164551666,4370258336,1591171933,749997160,16217,2436885645,749990824,8192609244,5870246320,945535,945535,7398159051,705251056,800170,5584221294,1194886888,28546651731,8404653288,16302,14046059370,4373521984,48176932395,13973062160,0,0,0,0,0,0,0,16217
17,863264,863294,988605,5644846861,1125559285,876556,5661685864,4528204040,1487660127,776850784,17260,1307394695,776856016,8456740686,6081910840,970535,970535,8288595804,715112320,850170,6141091577,1236099040,19460486800,8652367768,17345,9959716566,5001802936,35561294943,14890269744,0,0,0,0,0,0,0,17260
18,913850,913930,1039123,5823550157,1191569893,927778,4661879595,4701488128,1546345204,806412864,18255,2622420574,806414984,8830645373,6314315976,995535,995535,7979208375,724898888,900170,6704457166,1283395272,19940522747,8555644576,18340,9328906304,5133393568,35973886217,14972433416,0,0,0,0,0,0,0,18255
19,964435,964561,1089562,6715306177,1257554432,978994,4547313322,5014110208,1993343415,911690072,19277,1454568138,911690080,7995224875,6837490360,1020535,1020535,9050867247,734674184,950170,5971788190,1367514536,19950976135,8660842752,19362,10747821267,5470004080,36670585592,15498361368,0,0,0,0,0,0,0,19277
20,1014992,1015112,1139957,7603513212,1323508706,1030102,5912492009,5266837744,1586153864,904633552,20177,1228778112,904633560,8727423985,7076104856,1045535,1045535,9103307462,744434136,1000170,6775050873,1437268376,20303629988,8623331160,20262,9925222967,5756911224,37003903828,15817510760,0,0,0,0,0,0,0,20177
21,1065567,1065656,1190300,7515449773,1389468141,1081221,6939338620,5676608312,1610177242,1032140816,21160,2146214325,1032142928,10695730187,7740892056,1070535,1070535,9015938892,754165904,1050170,6254809688,1549274248,20399234111,8773018888,21245,11269093829,5677690416,37923137628,15999983552,0,0,0,0,0,0,0,21160
22,1116085,1116183,1240597,7417630132,1455407405,1132266,6158060150,5968453520,1750365482,1085192912,22054,3053704247,1085205680,10962129879,8138852112,1095535,1095535,8937565345,763800688,1100170,6822917645,1077174592,21175341029,9224067208,22139,10944066303,6017600688,38942324977,16318842488,0,0,0,0,0,0,0,22054
