num,levc,revc,aoc,clt,clm,cdc,ctt,ctm,cdt,cdm,cxc,cxt,cxm,cct,ccm,lelc,relc,slt,slm,sdc,smt,smm,sdt,sdm,sxc,sxt,sxm,sct,scm,exc,ept,epm,ext,exm,ect,ecm,srx
1,22663,22480,61287,168466523,-25454709,25483,354931136,318658240,170442279,79700600,950,274274567,90644696,799647982,489003536,545535,545535,6297847682,459838328,26049,3722052558,568670248,12427886687,3085605824,1059,1350394925,695038888,17500334170,4349314960,0,0,0,0,0,0,0,645
2,45373,45301,106098,523741781,14014757,47136,411611786,504323072,114477985,100864616,3366,195224479,100900664,721314250,706088352,545535,545535,6404124284,540157296,48969,2845484594,592967440,13639375694,2081543496,3289,1093938756,742599600,17578799044,3417110536,0,0,0,0,0,0,0,2365
3,68383,68130,141081,636147388,20554274,65925,411588880,712260072,155442497,116095272,6681,297287442,232190552,864318819,1060545896,545535,545535,6145051463,540716656,69693,2952823256,595471576,13536154420,1204417184,6192,1198267524,833122824,17687245200,2633011584,0,0,0,0,0,0,0,4842
4,91327,91277,169214,719304943,27130768,82514,554486670,841521904,236411126,136485368,10535,368886446,272902928,1159784242,1250910200,545535,545535,5998741714,541166240,88894,2975531701,561050920,13914578476,6873488912,9691,1946147333,976308080,18836257510,8410847912,0,0,0,0,0,0,0,8042
5,114553,114403,192631,1043430493,33575160,97172,732185329,1087846200,390422826,155406560,14767,663257630,310850304,1785865785,1554103064,545535,545535,6144558279,541439824,106717,3400924749,619822608,13401220358,6837996904,13755,1594589238,1084678480,18396734345,8542497992,0,0,0,0,0,0,0,11769
6,137684,137906,212120,1142482226,39960762,110070,964400376,1213149344,238488248,168043584,19252,958967492,336121112,2161856116,1717314040,545535,545535,5932776143,541765384,123118,2889809022,693264672,13830333586,6966117352,18044,1773488895,1204287872,18493631503,8863669896,0,0,0,0,0,0,0,15884
7,161187,161527,228913,1537265422,46324184,121596,1231968487,1265608528,260285410,174845296,23819,1776727520,349653608,3268981417,1790107432,545535,545535,5997261987,541987592,138785,2861833602,548154040,13472167531,6995530832,22890,2066733764,1253223408,18400734897,8796908280,0,0,0,0,0,0,0,20502
8,184615,185162,243122,2164048703,52741736,131882,1365023970,1367917032,296275602,195450592,28236,2725185649,390871096,4386485221,1954238720,545535,545535,5781676600,542170576,153290,2900461780,593530112,13927240134,6839692992,27808,2278984644,1361441544,19106686558,8794664648,0,0,0,0,0,0,0,25248
9,208039,208814,255539,1815304948,58974570,141087,1513979339,1477508632,317122983,211067360,32477,3665660508,422168720,5496762830,2110744712,545535,545535,7119916940,542263456,166832,3111792347,633241392,14471145325,6965364568,32774,2509076542,1465139312,20092014214,9063745272,0,0,0,0,0,0,0,30079
10,231529,232310,265911,2222024703,65353210,149111,2313912424,1574434648,366909205,224947792,36455,4932385221,674816592,7613206850,2474199032,545535,545535,6439761746,542472008,179313,2947247738,674779216,14420531087,6972481808,37799,2415391507,1559392440,19783170332,9206653464,0,0,0,0,0,0,0,34965
11,255207,256040,275086,2396399644,71670010,156401,2304329147,1689455584,355873241,241379224,40042,8862424909,724146016,11522627297,2654980824,545535,545535,6547689977,542512520,191197,2877133872,724036008,14748894950,6999164248,42878,2631054240,1674011656,20257083062,9397211912,0,0,0,0,0,0,0,39942
12,279043,279931,283420,2565178375,77905669,162949,2209674500,1739041560,477827188,240684048,43268,8642272372,722010896,11329774060,2701736504,545535,545535,5744746479,542643168,202455,2823556479,745724224,14091192349,6959921288,47995,2493712130,1726113280,19408460958,9431758792,0,0,0,0,0,0,0,44857
13,302698,303640,290448,3192664064,84167005,168830,2424383391,1801478344,596871988,257353736,46054,12892159295,772202272,15913414674,2831034352,545535,545535,5326540134,542663800,212597,2852659841,772097304,14240984146,6948697208,52733,3137729138,1787961632,20231373125,9508756144,0,0,0,0,0,0,0,49559
14,326454,327333,296790,2994490799,90540906,174094,2650420555,1903289040,534155806,255777912,48570,13385783810,767379824,16570360171,2926446776,545535,545535,6666632265,542797752,222531,3218920260,792966664,14285086724,6918019688,57587,2912736043,1834895248,20416743027,9545881600,0,0,0,0,0,0,0,54313
15,350084,351078,302509,3545048339,96756370,178914,2909903580,1906528912,394977285,272394720,50686,16980041687,817254336,20284922552,2996177968,545535,545535,5841077590,542801624,231747,3002399231,544750456,14260068983,7098173744,62317,3006254674,1892748536,20268722888,9535672736,0,0,0,0,0,0,0,58926
16,373850,374941,307605,3545205224,103000032,183337,3109043914,2227040264,613914082,270188168,52641,22395611737,810663016,26118569733,3307891448,545535,545532,7047425573,542803992,240679,4418846451,557909448,16759808863,6973165800,66987,3538942436,1952481280,24717597750,9483556528,0,0,0,0,0,0,0,63483
17,397801,398638,311981,3591846960,109224746,187181,3223120688,2297501032,435940319,287217232,54211,21582624748,861771896,25241685755,3446490160,545535,545532,6912863159,542820760,248815,3050194301,574408208,15329979152,6892546064,71475,3308195409,2010322704,21688368862,9477276976,0,0,0,0,0,0,0,68008
18,421770,422480,315837,4071776897,115354578,190760,4099041595,2373505888,609453184,304034688,55168,28730016610,1730614064,33438511389,4408154640,545535,545532,6865684165,542809792,256327,3167570449,594861552,14486069618,6840602968,75780,3142806823,2081911328,20796446890,9517375848,0,0,0,0,0,0,0,72251
19,445511,446215,319484,4251414806,121642248,194096,3853318648,2399285328,457651454,291574496,56051,47451460798,4393332392,51762430900,7084192216,545535,545532,6393515063,542671600,263599,2993868301,601385216,14261316368,6915631360,80011,3299264113,2104746416,20554448782,9621762992,0,0,0,0,0,0,0,76365
20,469443,470024,322869,3777939572,127930634,197270,4064289826,2474611112,455503296,309361456,56781,75244113227,8709825360,79763906349,11493797928,545535,545532,6595735765,542432744,270494,2945762454,622652856,14559662091,6802673440,83971,3066291200,2164486368,20571715745,9589812664,0,0,0,0,0,0,0,80343
21,493442,494046,325823,4597594129,134079821,200087,4823944404,2510997824,451064887,305598400,57291,112083483156,14697715512,117358492447,17514311736,545535,545532,5746365000,543232296,276857,2915004738,637572464,14397201901,7012927584,87719,3794206504,2231383848,21106413143,9881883896,0,0,0,0,0,0,0,84060
22,517173,517914,328385,4830940785,140246330,202535,4561231051,2579592888,948472845,325624064,57762,162788203959,8260357848,168297907855,11165574800,545535,545532,6371431435,542635856,282951,3177979097,646943448,14101460447,6792503968,91472,3255615036,2265221864,20535054580,9704669280,0,0,0,0,0,0,0,87778
