num,levc,revc,aoc,clt,clm,cdc,ctt,ctm,cdt,cdm,cxc,cxt,cxm,cct,ccm,lelc,relc,slt,slm,sdc,smt,smm,sdt,sdm,sxc,sxt,sxm,sct,scm,exc,ept,epm,ext,exm,ect,ecm,srx
1,7353,6557,6372,78245393,1048,5384,196997813,104013376,36849622,104013376,94,142040879,113446216,375888314,321472968,39534,39534,532566951,-64025136,7994,303421952,103941096,1015578397,520066816,247,303427507,163177784,1622427856,787185696,0,0,0,0,0,0,0,0
2,13892,14656,11766,97211157,984,9961,412460918,242944040,50001002,121059680,370,178379288,242119368,640841208,606123088,38034,38034,366983289,39031160,16639,216859078,121463584,740023880,485854144,1285,471559535,233216400,1428442493,840534128,0,0,0,0,0,0,0,0
3,20936,21222,16119,141556038,984,13767,444898682,261884144,41001398,130363648,768,215786806,260727304,701686886,652975096,36534,36534,385389957,38089088,24350,181167045,130965536,616548156,523898144,2516,580392744,261931000,1378107945,916794680,0,0,0,0,0,0,0,0
4,27601,27805,19827,218619068,12536,16691,584996077,280222384,70780363,139422616,1317,372196177,278845240,1027972617,698490240,35034,35034,440861548,37128128,31623,188013029,140184240,867292376,420552576,4133,901392508,280368440,1956697913,841105256,0,0,0,0,0,0,0,0
5,34283,35276,23247,261933805,984,19262,831575059,444026960,50799808,148008312,1956,456677736,444061488,1339052603,1036096760,33534,33534,439278201,36229640,39695,192950657,148008344,823020961,444027800,6282,1514029667,297600552,2530001285,889636696,0,0,0,0,0,0,0,0
6,40919,41924,26000,273833997,984,21083,945586648,466180736,55190943,154480608,2741,615568804,463454048,1616346395,1084115392,32034,32034,358607882,35286584,46966,131288706,155516800,579473723,466550224,8692,1976324848,311070264,2687087277,933137288,0,0,0,0,0,0,0,0
7,47549,48559,28448,323890891,-9760,22523,968426897,644134096,58515428,161029384,3595,831470387,483128936,1858412712,1288292416,30534,30534,398794500,34311280,54215,143219478,161029416,585953643,483088104,11394,2689646543,483125232,3418819664,1127242752,0,0,0,0,0,0,0,0
8,54291,54894,30460,391766658,866,23452,1299497309,655018376,120349044,163742024,4581,1174336611,491279416,2594182964,1310039816,29034,29034,363317933,33450200,61293,152226577,163742056,646424771,491263144,14394,3886166225,491263000,4684817573,1146268200,0,0,0,0,0,0,0,0
9,61061,61842,32402,487266286,984,23970,1403498064,677609880,66300231,169393264,5540,1534998941,508224784,3004797236,1355227928,27534,27534,329483993,32547392,68936,144787080,169393296,512039206,338786480,17931,4296977323,508216624,4953803609,1016396400,0,0,0,0,0,0,0,0
10,68452,68547,33980,470389185,12653,24007,1502156479,698159520,63953358,174537840,6602,2148203467,698167720,3714313304,1570865080,26034,26034,277416343,31583248,76916,118327555,174537872,480323433,349075632,22261,6791958147,523687768,7390609135,1047301272,0,0,0,0,0,0,0,0
11,75053,74989,35325,525173139,12653,23869,1543961211,895768624,63636108,179144696,7563,2692607138,716615856,4300204457,1791529176,24534,24534,354892807,30680448,83929,200819010,179144728,511970960,358289344,26048,8289121408,716687096,9001911378,1254121168,0,0,0,0,0,0,0,0
12,81400,81369,36391,610054558,11592,23336,1968350848,898270560,69124752,178335368,8643,3461027817,713379144,5498503417,1789985072,23034,23034,336313559,29838224,90514,118016900,179904496,580028155,359808880,29757,9801307737,719712760,10499352792,1259426136,0,0,0,0,0,0,0,0
13,87713,87705,37266,1020289766,24322,22435,2637740648,905721400,65899116,181178120,9667,4660099961,724616144,7363739725,1811515664,21534,21534,350319462,28862688,97064,137754566,181178152,485788542,362288448,33695,13307621337,724712800,13931164445,1268179400,0,0,0,0,0,0,0,0
14,94149,94001,38011,663162915,12653,21553,1947926436,922709040,66907615,183156560,10666,5307400143,732701816,7322234194,1838567416,20034,20034,311934180,27987648,103634,103389356,184845352,418301928,369690600,37676,14717056641,924512912,15238747925,1479048864,0,0,0,0,0,0,0,0
15,100508,100302,38644,749230781,-9381,20424,1907208369,938940232,65466498,187780120,11689,6009499790,751196144,7982174657,1877916496,18534,18534,333314343,27146152,110160,139855734,187780096,545263024,375562216,41772,20942527279,939119912,21627646037,1502462224,0,0,0,0,0,0,0,0
16,106838,106772,39153,782360130,12653,19239,2128067840,947585128,57282065,188082024,12521,6959073637,752434896,9144423542,1888102048,17034,17034,257741023,26217256,116687,103166008,189872928,424397772,379745736,45901,21967899812,949590240,22495463592,1519208904,0,0,0,0,0,0,0,0
